TrialNumber,disparity_test,TestDisk_radius,TestPos_LorR,ran,order,key
104,0.3,3.0,left,1.0,103.0,left
105,0.15,5.223000000000001,left,1.0,104.0,left
106,0,4.593,left,1.0,105.0,left
107,0,2.181,left,1.0,106.0,right
108,0.3,3.507,left,1.0,107.0,left
109,0.3,2.181,right,1.0,108.0,left
110,-0.15,5.223000000000001,left,1.0,109.0,left
111,-0.3,2.487,right,1.0,110.0,left
112,-0.3,3.0,right,1.0,111.0,right
113,0.3,2.487,left,1.0,112.0,left
114,0,4.023,right,1.0,113.0,left
115,0.15,1.7129999999999999,left,1.0,114.0,right
116,0,3.0,right,1.0,115.0,left
117,0.15,2.181,left,1.0,116.0,left
118,0.15,3.0,left,1.0,117.0,left
119,0,1.383,left,1.0,118.0,right
120,0,3.507,right,1.0,119.0,left
121,-0.15,3.0,right,1.0,120.0,left
122,-0.15,4.593,right,1.0,121.0,right
123,-0.3,2.487,left,1.0,122.0,left
124,0.15,4.593,left,1.0,123.0,left
125,-0.15,3.0,left,1.0,124.0,left
126,0,2.181,right,1.0,125.0,left
127,-0.3,2.181,left,1.0,126.0,right
128,0,1.383,right,1.0,127.0,left
129,0.3,3.0,right,1.0,128.0,left
130,0.15,2.487,right,1.0,129.0,left
131,-0.15,4.023,right,1.0,130.0,right
132,0,4.023,left,1.0,131.0,right
133,0.15,1.383,left,1.0,132.0,right
134,0.3,5.223000000000001,left,1.0,133.0,left
135,-0.3,1.383,right,1.0,134.0,left
136,0.15,1.7129999999999999,right,1.0,135.0,left
137,0,2.487,right,1.0,136.0,right
138,-0.3,4.593,right,1.0,137.0,right
139,0.15,3.507,right,1.0,138.0,right
140,-0.15,1.383,right,1.0,139.0,right
141,-0.3,1.7129999999999999,left,1.0,140.0,right
142,0,5.223000000000001,right,1.0,141.0,right
143,0,2.487,left,1.0,142.0,right
144,-0.3,1.383,left,1.0,143.0,right
145,-0.15,1.383,left,1.0,144.0,left
146,0.15,2.487,left,1.0,145.0,right
147,0.15,3.0,right,1.0,146.0,right
148,0.15,4.023,left,1.0,147.0,right
149,0.15,4.023,right,1.0,148.0,right
150,0,1.7129999999999999,left,1.0,149.0,right
151,-0.3,3.507,right,1.0,150.0,right
152,-0.15,1.7129999999999999,left,1.0,151.0,right
153,-0.15,2.487,right,1.0,152.0,right
154,-0.15,4.593,left,1.0,153.0,left
155,0.3,4.593,right,1.0,154.0,left
156,0.3,1.383,right,1.0,155.0,right
157,-0.3,5.223000000000001,left,1.0,156.0,left
158,0,1.7129999999999999,right,1.0,157.0,left
159,-0.15,3.507,right,1.0,158.0,left
160,0.3,1.7129999999999999,left,1.0,159.0,left
161,-0.15,1.7129999999999999,right,1.0,160.0,left
162,0.3,3.507,right,1.0,161.0,left
163,0.15,5.223000000000001,right,1.0,162.0,right
164,0,5.223000000000001,left,1.0,163.0,left
165,-0.3,3.507,left,1.0,164.0,left
166,0,3.507,left,1.0,165.0,left
167,0.15,2.181,right,1.0,166.0,left
168,-0.15,3.507,left,1.0,167.0,left
169,0.3,5.223000000000001,right,1.0,168.0,left
170,0.3,2.487,right,1.0,169.0,left
171,-0.3,4.593,left,1.0,170.0,left
172,-0.3,4.023,left,1.0,171.0,left
173,-0.15,2.181,left,1.0,172.0,left
174,0.3,4.593,left,1.0,173.0,left
175,-0.3,2.181,right,1.0,174.0,left
176,-0.15,2.181,right,1.0,175.0,left
177,-0.3,3.0,left,1.0,176.0,left
178,-0.15,5.223000000000001,right,1.0,177.0,left
179,0.3,4.023,left,1.0,178.0,left
180,0,3.0,left,1.0,179.0,left
181,0.15,5.223000000000001,left,1.0,180.0,left
182,0,1.383,right,1.0,181.0,left
183,-0.15,4.593,right,1.0,182.0,left
184,-0.3,4.023,right,1.0,183.0,right
185,0,1.7129999999999999,left,1.0,184.0,right
186,0,3.0,left,1.0,185.0,left
187,-0.15,1.7129999999999999,left,1.0,186.0,right
188,0.3,5.223000000000001,right,1.0,187.0,right
189,-0.15,4.023,right,1.0,188.0,right
190,0.3,3.507,right,1.0,189.0,right
191,0.3,4.023,left,1.0,190.0,left
192,-0.15,1.383,right,1.0,191.0,right
193,-0.3,1.7129999999999999,left,1.0,192.0,right
194,-0.3,2.181,left,1.0,193.0,right
195,0,2.487,left,1.0,194.0,right
196,0,4.023,right,1.0,195.0,right
197,-0.15,3.0,right,1.0,196.0,right
198,0.15,4.023,left,1.0,197.0,left
199,0.3,1.7129999999999999,left,1.0,198.0,right
200,0.15,2.181,left,1.0,199.0,right
201,0.3,4.593,left,1.0,200.0,left
202,-0.15,1.383,left,1.0,201.0,right
203,-0.3,3.0,right,1.0,202.0,left
204,0,4.593,right,1.0,203.0,left
205,-0.3,4.593,right,1.0,204.0,right
206,0.3,5.223000000000001,left,1.0,205.0,left
207,0.15,2.487,right,1.0,206.0,right
208,-0.3,4.023,left,1.0,207.0,left
209,0.3,4.023,right,1.0,208.0,right
210,-0.15,3.507,left,1.0,209.0,left
211,0.3,3.0,right,1.0,210.0,left
212,0.3,1.383,left,1.0,211.0,right
213,0,2.181,right,1.0,212.0,right
214,0,1.383,left,1.0,213.0,right
215,-0.3,3.507,left,1.0,214.0,right
216,-0.15,2.487,right,1.0,215.0,left
217,-0.15,5.223000000000001,left,1.0,216.0,left
218,-0.3,4.593,left,1.0,217.0,left
219,-0.3,2.487,left,1.0,218.0,right
220,0,2.487,right,1.0,219.0,left
221,-0.15,4.023,left,1.0,220.0,left
222,-0.3,3.0,left,1.0,221.0,right
223,-0.3,3.507,right,1.0,222.0,right
224,0.3,3.507,left,1.0,223.0,left
225,0,5.223000000000001,left,1.0,224.0,left
226,0,3.507,left,1.0,225.0,left
227,-0.15,4.593,left,1.0,226.0,left
228,-0.3,5.223000000000001,left,1.0,227.0,left
229,-0.3,1.383,right,1.0,228.0,left
230,0.3,2.487,left,1.0,229.0,left
231,0.15,3.507,left,1.0,230.0,left
232,0.3,4.593,right,1.0,231.0,right
233,0,4.593,left,1.0,232.0,left
234,-0.3,2.181,right,1.0,233.0,left
235,0.15,3.0,left,1.0,234.0,left
236,0.15,3.507,right,1.0,235.0,right
237,-0.15,3.507,right,1.0,236.0,left
238,0.3,3.0,left,1.0,237.0,left
239,0.15,3.0,right,1.0,238.0,right
240,0.15,4.593,left,1.0,239.0,left
241,0.3,2.181,right,1.0,240.0,left
242,0.3,2.181,left,1.0,241.0,right
243,-0.3,5.223000000000001,right,1.0,242.0,right
244,0.3,1.383,right,1.0,243.0,left
245,0.15,1.7129999999999999,right,1.0,244.0,left
246,-0.15,1.7129999999999999,right,1.0,245.0,left
247,0.15,4.023,right,1.0,246.0,right
248,0.15,4.593,right,1.0,247.0,right
249,0,3.507,right,1.0,248.0,right
250,-0.3,2.487,right,1.0,249.0,left
251,0.3,1.7129999999999999,right,1.0,250.0,left
252,0,1.7129999999999999,right,1.0,251.0,right
253,-0.15,2.487,left,1.0,252.0,right
254,-0.15,3.0,left,1.0,253.0,left
255,0.15,2.487,left,1.0,254.0,left
256,-0.3,1.383,left,1.0,255.0,left
257,0,2.181,left,1.0,256.0,left
258,-0.3,1.7129999999999999,right,1.0,257.0,left
259,-0.15,2.181,right,1.0,258.0,left
260,-0.15,5.223000000000001,right,1.0,259.0,right
261,0,3.0,right,1.0,260.0,right
262,0.15,1.383,left,1.0,261.0,right
263,0.15,1.383,right,1.0,262.0,right
264,0.15,2.181,right,1.0,263.0,right
265,0,5.223000000000001,right,1.0,264.0,right
266,-0.15,2.181,left,1.0,265.0,right
267,0,4.023,left,1.0,266.0,left
268,0.15,1.7129999999999999,left,1.0,267.0,right
269,0.3,2.487,right,1.0,268.0,left
270,0.15,5.223000000000001,right,1.0,269.0,right
271,-0.15,2.181,right,1.0,270.0,left
272,-0.15,1.7129999999999999,left,1.0,271.0,right
273,0,4.023,left,1.0,272.0,left
274,0,3.0,left,1.0,273.0,left
275,-0.3,1.383,right,1.0,274.0,left
276,0.3,1.7129999999999999,right,1.0,275.0,left
277,-0.3,5.223000000000001,right,1.0,276.0,right
278,-0.3,3.0,right,1.0,277.0,left
279,0.15,3.0,left,1.0,278.0,left
280,-0.15,2.487,right,1.0,279.0,right
281,0.3,4.593,left,1.0,280.0,left
282,-0.3,1.7129999999999999,right,1.0,281.0,left
283,0,1.7129999999999999,left,1.0,282.0,right
284,0.3,3.507,right,1.0,283.0,right
285,-0.15,3.0,right,1.0,284.0,left
286,0.15,4.023,right,1.0,285.0,right
287,0,2.487,left,1.0,286.0,right
288,-0.15,5.223000000000001,right,1.0,287.0,right
289,0.15,2.487,right,1.0,288.0,left
290,0.3,2.487,left,1.0,289.0,right
291,-0.15,4.593,right,1.0,290.0,right
292,0.3,4.023,right,1.0,291.0,right
293,-0.3,2.181,right,1.0,292.0,left
294,0.3,2.181,right,1.0,293.0,left
295,0,5.223000000000001,right,1.0,294.0,right
296,0.15,2.487,left,1.0,295.0,right
297,-0.15,5.223000000000001,left,1.0,296.0,left
298,0,4.023,right,1.0,297.0,right
299,-0.3,4.023,right,1.0,298.0,right
300,-0.3,3.0,left,1.0,299.0,right
301,0,2.181,left,1.0,300.0,right
302,-0.3,1.7129999999999999,left,1.0,301.0,right
303,-0.15,4.023,left,1.0,302.0,left
304,0.15,5.223000000000001,right,1.0,303.0,right
305,-0.15,3.507,right,1.0,304.0,left
306,0.15,1.383,right,1.0,305.0,right
307,-0.3,2.181,left,1.0,306.0,right
308,-0.3,3.507,right,1.0,307.0,right
309,-0.15,4.023,right,1.0,308.0,right
310,0,4.593,left,1.0,309.0,left
311,-0.15,2.181,left,1.0,310.0,right
312,0,2.181,right,1.0,311.0,left
313,0.15,3.507,left,1.0,312.0,left
314,0.3,3.0,left,1.0,313.0,left
315,-0.3,1.383,left,1.0,314.0,left
316,0.3,1.7129999999999999,left,1.0,315.0,right
317,0.15,3.0,right,1.0,316.0,left
318,-0.15,1.7129999999999999,right,1.0,317.0,right
319,0.3,5.223000000000001,left,1.0,318.0,left
320,0.15,1.7129999999999999,left,1.0,319.0,right
321,0.3,5.223000000000001,right,1.0,320.0,right
322,-0.15,4.593,left,1.0,321.0,left
323,0.3,2.487,right,1.0,322.0,left
324,-0.15,1.383,right,1.0,323.0,left
325,0,1.7129999999999999,right,1.0,324.0,right
326,-0.3,2.487,left,1.0,325.0,right
327,0.15,1.383,left,1.0,326.0,right
328,0,5.223000000000001,left,1.0,327.0,left
329,-0.15,2.487,left,1.0,328.0,right
330,0.15,2.181,right,1.0,329.0,left
331,0,3.0,right,1.0,330.0,left
332,0.15,4.593,right,1.0,331.0,right
333,0,3.507,right,1.0,332.0,right
334,-0.3,4.593,right,1.0,333.0,right
335,-0.15,1.383,left,1.0,334.0,right
336,0.3,3.0,right,1.0,335.0,right
337,0.3,4.593,right,1.0,336.0,right
338,0,2.487,right,1.0,337.0,left
339,-0.3,2.487,right,1.0,338.0,right
340,0,4.593,right,1.0,339.0,right
341,0.15,1.7129999999999999,right,1.0,340.0,left
342,0.15,4.023,left,1.0,341.0,left
343,0.15,3.507,right,1.0,342.0,right
344,0,1.383,right,1.0,343.0,left
345,0.15,2.181,left,1.0,344.0,right
346,-0.3,4.023,left,1.0,345.0,left
347,-0.15,3.507,left,1.0,346.0,left
348,0.3,2.181,left,1.0,347.0,left
349,0.3,4.023,left,1.0,348.0,left
350,0.3,3.507,left,1.0,349.0,left
351,0,3.507,left,1.0,350.0,right
352,0.15,5.223000000000001,left,1.0,351.0,left
353,-0.3,4.593,left,1.0,352.0,left
354,0.15,4.593,left,1.0,353.0,left
355,0.3,1.383,right,1.0,354.0,left
356,-0.15,3.0,left,1.0,355.0,left
357,0,1.383,left,1.0,356.0,right
358,0.3,1.383,left,1.0,357.0,right
359,-0.3,3.507,left,1.0,358.0,left
360,-0.3,5.223000000000001,left,1.0,359.0,left
361,0.15,2.181,left,1.0,360.0,right
362,0.3,5.223000000000001,left,1.0,361.0,left
363,-0.3,1.383,left,1.0,362.0,right
364,-0.15,2.181,left,1.0,363.0,left
365,-0.3,1.7129999999999999,left,1.0,364.0,left
366,-0.3,3.0,left,1.0,365.0,left
367,-0.3,2.487,left,1.0,366.0,right
368,0.3,3.0,left,1.0,367.0,left
369,0,3.507,left,1.0,368.0,left
370,-0.3,2.487,right,1.0,369.0,left
371,-0.15,3.0,left,1.0,370.0,left
372,0.15,4.023,left,1.0,371.0,left
373,-0.15,1.383,right,1.0,372.0,left
374,0,5.223000000000001,right,1.0,373.0,right
375,-0.15,4.593,left,1.0,374.0,left
376,-0.15,3.0,right,1.0,375.0,right
377,0.15,4.593,left,1.0,376.0,left
378,-0.15,2.487,left,1.0,377.0,left
379,-0.3,5.223000000000001,left,1.0,378.0,left
380,0.15,2.487,right,1.0,379.0,left
381,-0.3,4.593,left,1.0,380.0,left
382,-0.15,4.593,right,1.0,381.0,right
383,-0.15,5.223000000000001,right,1.0,382.0,right
384,-0.15,1.383,left,1.0,383.0,right
385,-0.15,3.507,right,1.0,384.0,right
386,0,5.223000000000001,left,1.0,385.0,left
387,-0.15,3.507,left,1.0,386.0,left
388,-0.3,4.593,right,1.0,387.0,right
389,0.15,2.181,right,1.0,388.0,left
390,0,1.383,left,1.0,389.0,right
391,-0.15,4.023,right,1.0,390.0,right
392,0.15,3.507,left,1.0,391.0,left
393,-0.3,3.507,right,1.0,392.0,right
394,-0.15,2.181,right,1.0,393.0,right
395,0,4.023,left,1.0,394.0,left
396,0.3,1.383,left,1.0,395.0,right
397,0.3,5.223000000000001,right,1.0,396.0,right
398,0,3.0,left,1.0,397.0,right
399,0.3,4.023,right,1.0,398.0,right
400,0.15,4.023,right,1.0,399.0,right
401,0,2.181,left,1.0,400.0,right
402,0.3,1.7129999999999999,left,1.0,401.0,right
403,-0.3,1.7129999999999999,right,1.0,402.0,right
404,-0.15,5.223000000000001,left,1.0,403.0,left
405,0.3,4.023,left,1.0,404.0,left
406,0.3,3.0,right,1.0,405.0,right
407,0.15,3.0,right,1.0,406.0,right
408,0.15,4.593,right,1.0,407.0,right
409,0.15,1.7129999999999999,left,1.0,408.0,right
410,-0.3,4.023,right,1.0,409.0,right
411,-0.3,3.0,right,1.0,410.0,right
412,-0.3,5.223000000000001,right,1.0,411.0,right
413,0.3,4.593,left,1.0,412.0,left
414,0,4.593,left,1.0,413.0,left
415,-0.3,1.383,right,1.0,414.0,right
416,0.15,5.223000000000001,right,1.0,415.0,right
417,0,4.593,right,1.0,416.0,right
418,0.15,1.7129999999999999,right,1.0,417.0,left
419,0,1.7129999999999999,right,1.0,418.0,left
420,-0.3,2.181,left,1.0,419.0,right
421,0.3,3.507,right,1.0,420.0,right
422,0,3.0,right,1.0,421.0,right
423,-0.3,3.507,left,1.0,422.0,left
424,0.3,1.7129999999999999,right,1.0,423.0,right
425,0,2.487,left,1.0,424.0,right
426,-0.3,2.181,right,1.0,425.0,left
427,0.3,2.487,left,1.0,426.0,right
428,-0.15,1.7129999999999999,right,1.0,427.0,left
429,0,4.023,right,1.0,428.0,right
430,-0.15,1.7129999999999999,left,1.0,429.0,right
431,0,1.383,right,1.0,430.0,right
432,0.3,4.593,right,1.0,431.0,right
433,0.15,1.383,right,1.0,432.0,left
434,0,1.7129999999999999,left,1.0,433.0,right
435,0.15,5.223000000000001,left,1.0,434.0,left
436,0.3,2.181,left,1.0,435.0,right
437,0.3,3.507,left,1.0,436.0,left
438,0,2.487,right,1.0,437.0,left
439,0.15,2.487,left,1.0,438.0,right
440,0.3,2.487,right,1.0,439.0,left
441,-0.15,2.487,right,1.0,440.0,left
442,-0.3,4.023,left,1.0,441.0,right
443,0,3.507,right,1.0,442.0,right
444,0.15,1.383,left,1.0,443.0,right
445,-0.15,4.023,left,1.0,444.0,left
446,0.15,3.507,right,1.0,445.0,right
447,0,2.181,right,1.0,446.0,left
448,0.3,2.181,right,1.0,447.0,right
449,0.3,1.383,right,1.0,448.0,left
450,0.15,3.0,left,1.0,449.0,right
